               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                 135,            0.022496,            0.008456,           0.0091927,             0.07995,             0.93262,             0.92577,             0.96851,             0.63743,            0.020719,            0.025274,            0.011607,            0.074768,          0.00094589,          0.00094589,          0.00094589
                 136,            0.021307,           0.0086847,            0.010257,             0.07958,             0.93262,             0.92577,             0.96851,             0.63743,            0.020719,            0.025274,            0.011607,            0.074768,          0.00094509,          0.00094509,          0.00094509
                 137,             0.02316,           0.0083492,            0.010683,            0.081656,             0.95771,             0.82933,             0.95071,             0.54904,            0.022293,            0.025836,            0.016954,             0.07587,           0.0009443,           0.0009443,           0.0009443
                 138,            0.025716,           0.0091019,            0.012333,            0.080523,             0.71636,             0.94596,              0.8969,             0.44621,            0.025082,            0.026856,            0.020438,            0.077372,          0.00094349,          0.00094349,          0.00094349
                 139,            0.028557,           0.0092543,            0.014099,            0.080469,             0.71189,              0.8807,               0.885,              0.4025,            0.026792,            0.029006,            0.017247,            0.077615,          0.00094269,          0.00094269,          0.00094269
                 140,            0.026337,           0.0090476,            0.012495,            0.080887,             0.93438,              0.8336,             0.92168,             0.47472,            0.027368,            0.032519,            0.011177,            0.076453,          0.00094187,          0.00094187,          0.00094187
                 141,            0.025539,           0.0091294,            0.010784,            0.079096,             0.84135,             0.85516,             0.92763,             0.51114,             0.02751,              0.0321,            0.010368,            0.075753,          0.00094106,          0.00094106,          0.00094106
                 142,            0.024732,           0.0088601,            0.011495,            0.079822,             0.97267,             0.84633,             0.93147,             0.52708,            0.024677,            0.026239,           0.0097339,            0.075531,          0.00094023,          0.00094023,          0.00094023
                 143,            0.023647,           0.0086456,             0.01152,            0.078751,             0.81217,             0.80492,             0.89321,             0.52107,            0.022425,            0.022502,            0.013336,            0.075745,           0.0009394,           0.0009394,           0.0009394
                 144,            0.023126,           0.0086085,            0.010941,            0.078328,             0.62204,             0.94736,             0.81106,             0.49715,            0.022606,            0.022473,            0.020484,             0.07576,          0.00093857,          0.00093857,          0.00093857
                 145,            0.022701,           0.0084947,            0.010451,            0.079069,             0.61168,             0.93994,              0.7955,             0.53182,            0.021965,            0.022843,            0.022215,            0.075542,          0.00093773,          0.00093773,          0.00093773
                 146,            0.021164,            0.008679,            0.011672,            0.077499,             0.70489,             0.95486,             0.87786,             0.59435,              0.0213,            0.022156,            0.014865,            0.074868,          0.00093689,          0.00093689,          0.00093689
                 147,            0.021304,           0.0080165,            0.010022,            0.077795,             0.87457,             0.89102,             0.94494,             0.62039,            0.020184,            0.021592,            0.012602,            0.074838,          0.00093604,          0.00093604,          0.00093604
                 148,            0.021501,           0.0080483,           0.0089841,            0.076255,             0.95198,             0.81833,             0.93666,             0.45987,            0.024602,            0.021802,            0.010908,            0.075837,          0.00093518,          0.00093518,          0.00093518
                 149,            0.019807,           0.0081754,           0.0097041,            0.076647,             0.95198,             0.81833,             0.93666,             0.45987,            0.024602,            0.021802,            0.010908,            0.075837,          0.00093432,          0.00093432,          0.00093432
                 150,            0.022504,           0.0090208,            0.013069,             0.07629,             0.69706,             0.73389,             0.78941,             0.34891,            0.031307,            0.024909,            0.013358,            0.078265,          0.00093346,          0.00093346,          0.00093346
                 151,            0.025311,           0.0092764,            0.015246,            0.077776,             0.55351,             0.56724,             0.59208,             0.28373,            0.032925,            0.026842,            0.017561,            0.079597,          0.00093259,          0.00093259,          0.00093259
                 152,            0.026457,           0.0093238,            0.016488,            0.078016,             0.61963,              0.6611,             0.69568,             0.28697,            0.030937,            0.026317,            0.017902,            0.079344,          0.00093171,          0.00093171,          0.00093171
                 153,            0.026723,           0.0093017,            0.013664,            0.078311,             0.66005,              0.8554,             0.78936,             0.37919,            0.026074,            0.024895,            0.015304,            0.078134,          0.00093083,          0.00093083,          0.00093083
                 154,            0.025059,           0.0088803,            0.012439,            0.078292,             0.81237,             0.89095,             0.83788,             0.43788,            0.024238,            0.023516,            0.011218,             0.07725,          0.00092995,          0.00092995,          0.00092995
                 155,            0.025888,           0.0086477,            0.012174,            0.076448,             0.79137,             0.96224,              0.8483,             0.44814,            0.024477,            0.022544,           0.0098192,             0.07678,          0.00092906,          0.00092906,          0.00092906
                 156,            0.025848,           0.0083311,            0.012805,            0.078893,             0.76219,             0.96253,             0.87361,             0.48654,            0.022616,            0.024045,            0.010114,            0.076474,          0.00092816,          0.00092816,          0.00092816
                 157,            0.023211,           0.0084912,            0.010501,            0.076967,             0.95029,             0.84468,             0.94765,             0.57947,            0.021121,            0.027073,            0.010637,            0.076578,          0.00092726,          0.00092726,          0.00092726
                 158,            0.021065,             0.00857,            0.010384,            0.078146,             0.82204,             0.86783,             0.94577,             0.56118,            0.021918,            0.026004,            0.012816,            0.077187,          0.00092635,          0.00092635,          0.00092635
                 159,            0.022427,           0.0080443,           0.0086596,            0.076748,             0.85645,             0.90625,              0.9554,             0.62745,            0.019804,            0.023985,            0.011906,            0.076256,          0.00092544,          0.00092544,          0.00092544
                 160,            0.021694,           0.0079237,            0.010112,            0.077733,             0.94865,             0.85898,             0.94237,              0.6785,            0.023128,            0.022215,            0.011296,            0.074617,          0.00092453,          0.00092453,          0.00092453
                 161,            0.022447,           0.0083331,           0.0090259,            0.076093,             0.89167,             0.96183,             0.97228,             0.66995,            0.022512,            0.019437,           0.0084538,            0.074326,          0.00092361,          0.00092361,          0.00092361
                 162,            0.020399,           0.0076101,           0.0081767,            0.076769,             0.89167,             0.96183,             0.97228,             0.66995,            0.022512,            0.019437,           0.0084538,            0.074326,          0.00092268,          0.00092268,          0.00092268
                 163,            0.022077,           0.0083054,           0.0078693,            0.075907,             0.95535,             0.91083,             0.98033,             0.63646,             0.02474,            0.025747,           0.0086355,             0.07514,          0.00092175,          0.00092175,          0.00092175
                 164,            0.023944,           0.0090764,            0.010169,            0.076058,             0.80368,             0.92899,             0.95941,              0.5535,            0.027325,            0.036956,            0.010658,            0.076041,          0.00092081,          0.00092081,          0.00092081
                 165,            0.025063,           0.0095221,            0.011114,             0.07821,             0.71789,             0.93732,             0.93218,             0.51514,            0.027796,            0.045831,            0.011193,            0.076437,          0.00091987,          0.00091987,          0.00091987
                 166,            0.024625,           0.0094219,           0.0097004,            0.076735,              0.9135,             0.90686,             0.97118,             0.53937,            0.026427,            0.045295,           0.0092547,            0.075887,          0.00091893,          0.00091893,          0.00091893
                 167,             0.02473,           0.0089324,            0.009223,            0.075227,             0.95059,             0.93636,             0.97258,             0.58836,            0.024285,            0.039799,           0.0076027,            0.075053,          0.00091798,          0.00091798,          0.00091798
                 168,            0.023932,           0.0080664,            0.010776,            0.073107,             0.92713,             0.86196,             0.96935,             0.63349,             0.02239,            0.031929,            0.007395,            0.074778,          0.00091702,          0.00091702,          0.00091702
                 169,            0.022454,           0.0082542,           0.0090662,            0.076659,             0.84553,             0.93338,             0.95897,             0.63559,            0.020888,             0.02628,           0.0073194,            0.074771,          0.00091606,          0.00091606,          0.00091606
                 170,            0.020951,           0.0082713,           0.0081153,            0.076936,             0.86085,             0.94136,              0.9615,             0.61508,            0.019726,            0.023344,            0.007337,            0.074922,           0.0009151,           0.0009151,           0.0009151
                 171,            0.020901,            0.008031,            0.008541,            0.077125,             0.83575,             0.96233,             0.96007,             0.59097,            0.019332,            0.023004,           0.0082919,            0.074661,          0.00091413,          0.00091413,          0.00091413
                 172,            0.019699,           0.0076367,           0.0071835,            0.075758,             0.94164,             0.90988,              0.9633,             0.60068,            0.018457,            0.023495,           0.0080162,            0.073815,          0.00091315,          0.00091315,          0.00091315
                 173,            0.019019,           0.0084674,           0.0074719,            0.075065,             0.94587,             0.90666,             0.96284,             0.64521,            0.018089,            0.024239,           0.0074644,            0.073045,          0.00091217,          0.00091217,          0.00091217
                 174,            0.017351,           0.0076784,           0.0064945,            0.074967,             0.90016,              0.9217,             0.96195,             0.70577,            0.019092,            0.024806,            0.012151,            0.072811,          0.00091119,          0.00091119,          0.00091119
                 175,            0.017238,            0.007449,           0.0071561,            0.075143,             0.90016,              0.9217,             0.96195,             0.70577,            0.019092,            0.024806,            0.012151,            0.072811,           0.0009102,           0.0009102,           0.0009102
                 176,            0.020466,           0.0074984,           0.0099575,            0.074556,             0.73735,             0.90403,             0.91376,              0.6286,            0.022594,            0.025044,            0.022188,            0.073207,           0.0009092,           0.0009092,           0.0009092
                 177,            0.021809,           0.0073433,            0.012374,            0.074947,             0.71996,             0.90372,             0.90448,             0.62605,            0.025953,            0.024594,            0.028018,            0.073499,          0.00090821,          0.00090821,          0.00090821
                 178,            0.022944,           0.0073646,            0.011922,            0.075958,             0.77862,             0.89452,             0.94889,             0.65556,            0.026788,            0.023752,            0.023629,            0.073189,           0.0009072,           0.0009072,           0.0009072
                 179,             0.02374,           0.0080263,           0.0077922,            0.075215,             0.98722,             0.90624,             0.97775,             0.57995,            0.023921,            0.023067,           0.0089685,            0.073019,          0.00090619,          0.00090619,          0.00090619
                 180,            0.022883,           0.0079054,           0.0062362,            0.076146,             0.95365,             0.89259,              0.9628,             0.51596,             0.02359,            0.024058,           0.0088062,            0.073427,          0.00090518,          0.00090518,          0.00090518
                 181,            0.022139,           0.0080689,            0.008812,            0.076246,             0.69506,             0.93319,             0.80888,             0.44728,            0.024843,            0.025178,            0.018412,            0.074124,          0.00090416,          0.00090416,          0.00090416
                 182,            0.020959,           0.0076372,           0.0089734,            0.073468,             0.70464,             0.90249,             0.82801,              0.4652,            0.023727,            0.025633,            0.018493,            0.073568,          0.00090314,          0.00090314,          0.00090314
                 183,            0.020738,           0.0078427,            0.009135,            0.076223,             0.96059,              0.9087,             0.96419,             0.57728,            0.020898,            0.023883,           0.0088441,            0.072321,          0.00090211,          0.00090211,          0.00090211
                 184,            0.019559,           0.0075547,           0.0084416,            0.074298,             0.92719,             0.86442,             0.95787,             0.62596,            0.020089,            0.022308,           0.0071005,            0.071007,          0.00090108,          0.00090108,          0.00090108
                 185,            0.018652,           0.0079338,           0.0074885,            0.073725,             0.87591,             0.92747,             0.96405,             0.63134,            0.019075,            0.021293,           0.0072051,            0.070013,          0.00090004,          0.00090004,          0.00090004
                 186,            0.017683,           0.0078372,           0.0083797,            0.073223,             0.99019,             0.92616,             0.98069,             0.70027,            0.016798,            0.020817,           0.0052073,            0.070633,            0.000899,            0.000899,            0.000899
                 187,            0.017242,           0.0076663,           0.0063986,            0.072901,             0.77325,             0.93452,             0.96231,             0.72127,            0.017517,            0.023478,            0.010573,            0.072011,          0.00089796,          0.00089796,          0.00089796
                 188,            0.017442,           0.0073111,           0.0054324,            0.072625,             0.77325,             0.93452,             0.96231,             0.72127,            0.017517,            0.023478,            0.010573,            0.072011,          0.00089691,          0.00089691,          0.00089691
                 189,            0.019215,           0.0079206,            0.007059,            0.072609,             0.66067,             0.95959,             0.81545,              0.5929,            0.020234,            0.029629,            0.019913,            0.073632,          0.00089585,          0.00089585,          0.00089585
                 190,            0.022586,           0.0083351,           0.0095579,            0.073196,             0.64221,             0.96171,             0.78688,              0.5358,            0.021922,            0.034821,            0.022281,            0.073672,          0.00089479,          0.00089479,          0.00089479
                 191,            0.021911,           0.0087568,           0.0091492,            0.074198,              0.6353,             0.91513,             0.77761,              0.5093,            0.022478,            0.035341,            0.022711,             0.07345,          0.00089373,          0.00089373,          0.00089373
                 192,            0.021661,            0.008694,           0.0071699,            0.072981,              0.6563,             0.97197,             0.82451,             0.55629,            0.022096,            0.031405,            0.018019,            0.072499,          0.00089266,          0.00089266,          0.00089266
                 193,            0.021286,           0.0082179,           0.0070166,            0.073392,             0.87704,             0.95148,             0.96807,             0.66795,            0.021159,            0.026124,           0.0076061,            0.071164,          0.00089159,          0.00089159,          0.00089159
                 194,            0.021429,            0.007842,           0.0064621,            0.073347,             0.97921,              0.9398,               0.995,             0.67605,            0.021094,             0.02284,            0.005356,            0.071733,          0.00089051,          0.00089051,          0.00089051
                 195,            0.020976,           0.0076148,            0.006912,            0.072915,             0.94125,             0.92929,             0.99197,             0.64188,            0.020962,            0.020217,           0.0064206,            0.072885,          0.00088943,          0.00088943,          0.00088943
                 196,            0.019724,           0.0066557,           0.0092377,            0.073254,             0.99055,             0.94211,             0.99133,             0.66439,            0.019716,            0.019008,           0.0044078,             0.07322,          0.00088834,          0.00088834,          0.00088834
                 197,            0.018664,             0.00725,           0.0072561,            0.072719,             0.98306,             0.93837,             0.98833,             0.66423,            0.018371,            0.020391,             0.00491,            0.072937,          0.00088725,          0.00088725,          0.00088725
                 198,            0.017493,           0.0076768,           0.0071786,            0.072463,              0.8469,              0.9289,             0.97219,             0.69709,            0.017761,             0.02163,           0.0095823,            0.072062,          0.00088616,          0.00088616,          0.00088616
                 199,            0.018975,            0.007644,           0.0072666,            0.074012,             0.95753,             0.98522,             0.99197,              0.7263,            0.017268,            0.019444,           0.0068185,            0.069991,          0.00088506,          0.00088506,          0.00088506
                 200,            0.017294,            0.007236,           0.0075713,            0.072408,             0.97213,             0.96297,               0.995,             0.76381,            0.017255,            0.018428,           0.0056584,            0.069096,          0.00088395,          0.00088395,          0.00088395
                 201,            0.016008,            0.006882,           0.0056785,            0.071001,             0.97213,             0.96297,               0.995,             0.76381,            0.017255,            0.018428,           0.0056584,            0.069096,          0.00088284,          0.00088284,          0.00088284
                 202,            0.018578,           0.0073585,            0.006013,            0.070325,             0.93106,             0.99837,               0.995,             0.77451,            0.019351,            0.018489,           0.0053937,            0.069083,          0.00088173,          0.00088173,          0.00088173
                 203,            0.020501,           0.0078671,           0.0054731,            0.071838,             0.93127,             0.96286,             0.99133,             0.72164,            0.021629,            0.019446,           0.0053134,            0.069523,          0.00088061,          0.00088061,          0.00088061
                 204,            0.021501,           0.0084993,           0.0064028,            0.068355,             0.93214,             0.96294,             0.99133,             0.68966,             0.02315,            0.020617,           0.0057149,             0.07003,          0.00087949,          0.00087949,          0.00087949
                 205,            0.023379,           0.0085741,           0.0077593,            0.071067,             0.95497,             0.92406,             0.96333,             0.60923,            0.023294,            0.020837,            0.006103,            0.070622,          0.00087837,          0.00087837,          0.00087837
                 206,            0.022645,           0.0082567,           0.0058552,            0.072243,             0.94156,             0.91649,             0.95417,             0.57898,            0.022398,            0.020162,           0.0062267,            0.070586,          0.00087723,          0.00087723,          0.00087723
                 207,            0.021619,           0.0078521,           0.0051583,            0.071605,             0.95751,             0.91584,             0.95417,             0.59139,            0.021204,            0.019496,           0.0051946,            0.069745,           0.0008761,           0.0008761,           0.0008761
                 208,            0.021798,           0.0072464,           0.0055788,            0.070617,             0.93292,             0.99969,               0.995,             0.68507,            0.019619,            0.019214,           0.0043867,            0.069021,          0.00087496,          0.00087496,          0.00087496
                 209,            0.021424,           0.0068838,            0.004263,            0.071338,             0.96901,             0.89315,               0.995,             0.74412,            0.019338,            0.019443,           0.0068337,            0.068878,          0.00087382,          0.00087382,          0.00087382
                 210,             0.02112,           0.0070784,           0.0058574,            0.071161,             0.86963,             0.96271,             0.98527,             0.73118,            0.019326,            0.020027,           0.0076509,            0.069016,          0.00087267,          0.00087267,          0.00087267
                 211,            0.019969,           0.0068893,           0.0058782,            0.071611,             0.94511,             0.92556,             0.96623,             0.70948,            0.018539,            0.020302,           0.0047917,            0.068881,          0.00087152,          0.00087152,          0.00087152
                 212,            0.018308,           0.0070249,           0.0063356,            0.070211,             0.74669,             0.86909,             0.89288,             0.59755,             0.01953,            0.020284,            0.010927,            0.069787,          0.00087036,          0.00087036,          0.00087036
                 213,            0.017625,           0.0069102,           0.0063457,            0.071776,             0.83571,             0.97351,             0.95242,             0.65549,            0.018358,            0.019377,           0.0081903,            0.068669,          0.00086921,          0.00086921,          0.00086921
                 214,            0.016748,           0.0068985,            0.006465,            0.069666,             0.83571,             0.97351,             0.95242,             0.65549,            0.018358,            0.019377,           0.0081903,            0.068669,          0.00086804,          0.00086804,          0.00086804
                 215,            0.018354,           0.0068469,           0.0056803,            0.070723,             0.91623,             0.99971,             0.98464,             0.63663,            0.018819,             0.01879,           0.0055148,            0.068122,          0.00086687,          0.00086687,          0.00086687
                 216,            0.021172,           0.0069114,           0.0080005,              0.0706,               0.953,             0.97124,             0.98767,             0.60442,            0.020738,             0.01873,           0.0049686,            0.068413,           0.0008657,           0.0008657,           0.0008657
                 217,            0.023787,           0.0072809,           0.0085442,            0.072211,             0.89701,                   1,             0.98767,             0.59981,            0.022047,            0.018661,           0.0048729,            0.068726,          0.00086452,          0.00086452,          0.00086452
                 218,            0.024178,           0.0076104,             0.00669,            0.072114,             0.90128,             0.99997,             0.98767,             0.58592,            0.022287,            0.018637,           0.0039489,            0.069098,          0.00086334,          0.00086334,          0.00086334
                 219,            0.023593,           0.0070306,           0.0065044,            0.071743,              0.9281,             0.99973,               0.995,             0.58127,            0.021474,            0.018788,           0.0031127,            0.069272,          0.00086216,          0.00086216,          0.00086216
                 220,            0.021608,           0.0071247,           0.0047948,            0.070699,             0.95258,                   1,               0.995,              0.5913,            0.019874,            0.018883,           0.0034236,            0.069277,          0.00086097,          0.00086097,          0.00086097
                 221,            0.020517,           0.0070653,           0.0049342,            0.070198,             0.97095,             0.99993,               0.995,             0.61313,            0.018423,             0.01903,           0.0041725,             0.06851,          0.00085978,          0.00085978,          0.00085978
                 222,            0.018814,           0.0068886,           0.0044603,            0.066336,             0.85734,             0.96638,              0.9682,              0.6734,            0.018236,            0.018782,           0.0091534,             0.06853,          0.00085858,          0.00085858,          0.00085858
                 223,            0.020139,           0.0071121,           0.0045084,            0.068942,              0.8614,             0.93319,             0.96346,             0.64952,            0.018187,            0.018552,           0.0084105,            0.068497,          0.00085738,          0.00085738,          0.00085738
                 224,            0.018382,           0.0070145,           0.0049218,            0.069214,             0.95584,             0.96296,             0.98833,             0.61691,               0.017,            0.019167,           0.0032181,            0.068532,          0.00085618,          0.00085618,          0.00085618
                 225,            0.017484,           0.0068536,           0.0043994,            0.070442,              0.9886,              0.9591,               0.995,             0.65043,            0.016253,            0.019766,           0.0028564,             0.06826,          0.00085497,          0.00085497,          0.00085497
                 226,            0.016496,           0.0067522,           0.0056266,            0.068764,             0.99933,             0.96714,               0.995,             0.66296,            0.015266,            0.018794,           0.0021666,            0.067663,          0.00085376,          0.00085376,          0.00085376
                 227,            0.015993,           0.0065575,           0.0045515,            0.068469,             0.99933,             0.96714,               0.995,             0.66296,            0.015266,            0.018794,           0.0021666,            0.067663,          0.00085254,          0.00085254,          0.00085254
                 228,            0.017366,           0.0065513,           0.0042826,            0.069189,             0.99927,             0.97961,               0.995,             0.62712,            0.017165,            0.018772,            0.002493,            0.068018,          0.00085132,          0.00085132,          0.00085132
                 229,            0.020578,           0.0069575,           0.0055849,            0.068924,             0.92265,             0.98651,             0.96423,             0.57058,            0.019632,             0.01916,           0.0025501,            0.069083,           0.0008501,           0.0008501,           0.0008501
                 230,            0.022337,           0.0070889,           0.0038895,            0.070688,             0.88242,             0.99985,             0.95312,             0.53087,            0.021566,            0.019248,           0.0025037,            0.070638,          0.00084887,          0.00084887,          0.00084887
                 231,            0.022672,           0.0071584,           0.0041879,            0.071845,             0.83499,             0.99989,             0.94682,             0.50188,            0.022141,            0.019243,           0.0022151,             0.07101,          0.00084764,          0.00084764,          0.00084764
                 232,            0.023067,           0.0068689,           0.0053859,            0.071459,             0.88642,             0.99961,             0.94285,             0.51621,            0.022035,            0.019476,           0.0022806,            0.070533,           0.0008464,           0.0008464,           0.0008464
                 233,            0.021179,            0.006645,           0.0042825,            0.071427,             0.91969,             0.99997,             0.96462,             0.59135,            0.021226,            0.019583,            0.002297,            0.069516,          0.00084516,          0.00084516,          0.00084516
                 234,            0.021344,           0.0070046,           0.0040367,            0.069564,             0.98864,                   1,               0.995,             0.64911,            0.020241,            0.019479,           0.0022041,            0.068637,          0.00084392,          0.00084392,          0.00084392
                 235,            0.020878,           0.0072295,           0.0050373,            0.070403,             0.95484,                   1,             0.99133,             0.65666,            0.019382,            0.019626,           0.0035045,            0.069905,          0.00084267,          0.00084267,          0.00084267
                 236,            0.019632,           0.0067796,           0.0038733,             0.07007,             0.96343,             0.98714,             0.99133,              0.6685,            0.018801,            0.019382,           0.0070621,             0.07106,          0.00084142,          0.00084142,          0.00084142
                 237,            0.018722,           0.0069789,            0.003504,            0.068954,             0.99615,             0.98838,               0.995,             0.63367,            0.017694,            0.018984,           0.0080115,            0.069632,          0.00084017,          0.00084017,          0.00084017
                 238,            0.016815,           0.0067426,           0.0036495,            0.067333,              0.9806,                   1,               0.995,             0.68008,            0.017227,            0.018771,           0.0043245,            0.067405,          0.00083891,          0.00083891,          0.00083891
                 239,            0.017003,           0.0066958,           0.0044531,            0.069214,             0.95582,             0.99996,               0.995,             0.72435,            0.016861,            0.018314,           0.0033059,            0.066348,          0.00083765,          0.00083765,          0.00083765
                 240,            0.015846,           0.0068848,           0.0031238,            0.067928,             0.95582,             0.99996,               0.995,             0.72435,            0.016861,            0.018314,           0.0033059,            0.066348,          0.00083638,          0.00083638,          0.00083638
                 241,            0.018414,           0.0067341,           0.0057355,            0.068767,             0.77257,                   1,             0.98944,             0.72983,            0.018101,            0.018543,            0.011575,            0.067129,          0.00083511,          0.00083511,          0.00083511
                 242,            0.020395,           0.0069623,           0.0085398,            0.069515,             0.71835,             0.92136,             0.92467,              0.6508,            0.019672,            0.018936,            0.018825,            0.068686,          0.00083384,          0.00083384,          0.00083384
                 243,            0.021121,            0.006934,           0.0071288,            0.071997,             0.69562,                   1,             0.95703,              0.6379,            0.020215,            0.018912,            0.015697,            0.069888,          0.00083257,          0.00083257,          0.00083257
                 244,            0.020919,            0.006956,           0.0093992,            0.073851,             0.99597,             0.97966,               0.995,             0.67987,            0.019957,            0.018576,           0.0034828,            0.070553,          0.00083129,          0.00083129,          0.00083129
                 245,            0.020584,           0.0070037,           0.0047411,            0.071518,             0.91168,             0.93031,             0.95921,             0.67748,            0.020394,            0.019378,           0.0073257,            0.069934,             0.00083,             0.00083,             0.00083
                 246,            0.020559,           0.0072386,            0.010939,            0.068772,             0.67991,             0.93321,             0.85592,             0.58439,            0.020591,            0.019485,            0.014482,            0.068034,          0.00082872,          0.00082872,          0.00082872
                 247,            0.019476,           0.0068715,           0.0060239,            0.069671,             0.77473,             0.85099,             0.89521,             0.59759,            0.020463,            0.019033,            0.013329,            0.066158,          0.00082742,          0.00082742,          0.00082742
                 248,            0.019134,           0.0067275,           0.0058268,            0.068253,             0.96289,             0.96175,             0.98181,             0.68675,            0.019175,            0.018195,           0.0064791,            0.065809,          0.00082613,          0.00082613,          0.00082613
                 249,            0.018447,            0.006455,           0.0062773,            0.071117,             0.99967,             0.97475,               0.995,             0.77479,            0.017328,            0.017452,           0.0037965,            0.066093,          0.00082483,          0.00082483,          0.00082483
                 250,            0.018462,           0.0064801,           0.0058055,            0.070135,             0.99932,             0.99592,               0.995,              0.7704,             0.01666,            0.017346,           0.0039633,            0.065582,          0.00082353,          0.00082353,          0.00082353
                 251,            0.018051,           0.0065932,           0.0038371,            0.070737,             0.94141,             0.96673,               0.984,             0.72321,            0.016349,            0.017462,            0.007016,            0.064768,          0.00082223,          0.00082223,          0.00082223
                 252,            0.017922,            0.006786,           0.0045737,            0.069418,             0.88401,              0.9334,             0.99133,             0.76023,            0.016115,            0.017597,            0.013035,            0.064722,          0.00082092,          0.00082092,          0.00082092
                 253,            0.017382,           0.0066164,           0.0044162,            0.068613,             0.88401,              0.9334,             0.99133,             0.76023,            0.016115,            0.017597,            0.013035,            0.064722,          0.00081961,          0.00081961,          0.00081961
                 254,            0.018394,           0.0067114,           0.0046505,             0.06922,             0.79505,             0.99993,             0.98527,              0.7309,             0.01705,            0.018356,             0.02018,            0.066465,          0.00081829,          0.00081829,          0.00081829
                 255,            0.019241,           0.0063345,            0.004516,            0.069623,             0.79767,             0.99983,             0.98894,             0.66889,            0.018145,            0.019139,            0.020885,            0.068603,          0.00081698,          0.00081698,          0.00081698
                 256,            0.019586,           0.0070203,           0.0076609,            0.071225,             0.84862,                   1,               0.995,             0.65081,            0.018802,            0.019592,            0.018283,            0.069812,          0.00081566,          0.00081566,          0.00081566
                 257,             0.01991,           0.0071792,           0.0050776,            0.072424,             0.97088,                   1,               0.995,             0.62909,             0.01837,            0.019621,            0.010409,            0.069058,          0.00081433,          0.00081433,          0.00081433
                 258,            0.018906,           0.0070345,           0.0040494,            0.071098,             0.99267,             0.98869,               0.995,             0.68155,            0.017221,            0.019509,           0.0037275,            0.067482,            0.000813,            0.000813,            0.000813
                 259,            0.019091,           0.0068945,           0.0042405,            0.070145,             0.97236,             0.91513,             0.98731,             0.72445,            0.017077,            0.019432,           0.0049431,            0.066692,          0.00081167,          0.00081167,          0.00081167
                 260,            0.017921,           0.0069726,           0.0039738,            0.068768,             0.79498,             0.90129,             0.94252,             0.72538,            0.018475,            0.018978,            0.011304,             0.06669,          0.00081034,          0.00081034,          0.00081034
                 261,            0.016832,            0.006542,           0.0051551,            0.068451,              0.9576,             0.98796,             0.99197,             0.75672,            0.015361,            0.017996,           0.0029992,             0.06687,            0.000809,            0.000809,            0.000809
                 262,            0.016404,            0.006521,            0.003996,            0.068351,             0.98033,             0.99906,               0.995,             0.73082,             0.01531,            0.018983,           0.0051228,            0.067498,          0.00080766,          0.00080766,          0.00080766
                 263,            0.015328,            0.006784,           0.0045379,            0.069155,             0.84208,             0.89998,             0.94165,             0.67409,            0.015456,            0.019281,             0.01185,            0.067922,          0.00080631,          0.00080631,          0.00080631
                 264,            0.015322,            0.006492,           0.0045813,            0.068049,             0.68864,             0.99979,             0.89825,             0.68367,            0.015588,            0.017995,            0.014271,            0.068192,          0.00080497,          0.00080497,          0.00080497
                 265,            0.015764,           0.0063709,           0.0069715,            0.069015,             0.94069,             0.96132,             0.98767,              0.7654,            0.014932,            0.016846,           0.0058808,            0.067766,          0.00080362,          0.00080362,          0.00080362
                 266,            0.015243,           0.0060838,           0.0038097,            0.067846,             0.94069,             0.96132,             0.98767,              0.7654,            0.014932,            0.016846,           0.0058808,            0.067766,          0.00080226,          0.00080226,          0.00080226
                 267,            0.016542,           0.0061699,            0.005774,            0.068244,             0.98511,                   1,               0.995,             0.73422,            0.015878,            0.016936,           0.0033326,             0.06735,          0.00080091,          0.00080091,          0.00080091
                 268,            0.017705,           0.0065531,           0.0090847,              0.0692,             0.98666,             0.97073,               0.995,             0.72881,            0.017529,            0.017647,           0.0041195,            0.066855,          0.00079955,          0.00079955,          0.00079955
